"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"11","1912617043","1357146782543667201","1612403982","_primes_","800557","primes/post_them","6","NA","NA","NA","FALSE","FALSE","24","4","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357146782543667201","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"12","1912617043","1357131683170947076","1612400382","_primes_","800549","primes/post_them","6","NA","NA","NA","FALSE","FALSE","17","2","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357131683170947076","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"13","1912617043","1357116583689080832","1612396782","_primes_","800539","primes/post_them","6","NA","NA","NA","FALSE","FALSE","25","4","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357116583689080832","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"14","1912617043","1357101484186296320","1612393182","_primes_","800537","primes/post_them","6","NA","NA","NA","FALSE","FALSE","25","3","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357101484186296320","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"15","1912617043","1357086384696119296","1612389582","_primes_","800533","primes/post_them","6","NA","NA","NA","FALSE","FALSE","33","4","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357086384696119296","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"16","1912617043","1357071285054889986","1612385982","_primes_","800521","primes/post_them","6","NA","NA","NA","FALSE","FALSE","25","5","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357071285054889986","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"17","1912617043","1357056185694707712","1612382382","_primes_","800519","primes/post_them","6","NA","NA","NA","FALSE","FALSE","23","2","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357056185694707712","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"18","1912617043","1357041086212960257","1612378782","_primes_","800509","primes/post_them","6","NA","NA","NA","FALSE","FALSE","20","1","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357041086212960257","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"19","1912617043","1357025986726924290","1612375182","_primes_","800497","primes/post_them","6","NA","NA","NA","FALSE","FALSE","19","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357025986726924290","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
"20","1912617043","1357010887228358656","1612371582","_primes_","800483","primes/post_them","6","NA","NA","NA","FALSE","FALSE","25","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_primes_/status/1357010887228358656","Prime Numbers","","Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)","https://t.co/XavqDo7kTR","FALSE","17619","1","169","64009","0","1380324838","FALSE","https://t.co/XavqDo7kTR","https://github.com/fardog/primebot","NA","NA","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000606720649/bfeb5683c0c80f5cae5a9593ab36b55e_normal.png"
